tpgGen,envGen,frames,envName,tpgMin,tpgMax,tpgAvg,envFit,championSize,totalTeams,totalRootTeams
29,1,200,BankHeist-v0,0.0,10.0,0.073664825046,0.00654798444854,8,751,531
30,1,200,Boxing-v0,-24.0,2.0,-2.45574387947,0.922665854435,6,750,546
31,1,200,Gravitar-v0,0.0,0.0,0.0,0.0,6,751,552
32,1,200,DoubleDunk-v0,-4.0,0.0,-0.114130434783,0.887479871176,6,751,536
33,1,200,Alien-v0,0.0,180.0,70.802238806,0.593206805479,26,751,537
34,1,200,Frostbite-v0,0.0,70.0,10.1117318436,0.235422288096,17,751,530
35,1,200,FishingDerby-v0,-6.0,-2.0,-5.97358490566,0.00670859538784,20,750,517
36,1,200,Atlantis-v0,0.0,600.0,10.83172147,0.0317119182367,11,751,520
37,1,200,FishingDerby-v0,-6.0,0.0,-5.97307692308,0.00550807217474,15,751,524
38,1,200,Alien-v0,0.0,210.0,92.0419847328,0.712679756664,25,751,520
39,1,200,Frostbite-v0,0.0,40.0,11.8846153846,0.267521367521,14,751,520
40,1,200,Gravitar-v0,0.0,100.0,0.192307692308,0.0017094017094,6,751,512
41,1,200,Atlantis-v0,0.0,600.0,7.8125,0.0210262345679,20,751,526
42,1,200,BankHeist-v0,0.0,30.0,0.114068441065,0.00563300943529,16,751,521
43,1,200,Freeway-v0,0.0,2.0,0.0978886756238,0.044359138409,10,751,513
44,1,200,DoubleDunk-v0,-6.0,0.0,-0.179337231969,0.894279594734,6,751,517
45,1,200,Boxing-v0,-19.0,1.0,-5.10251450677,0.776883730926,38,751,514
46,2,200,Frostbite-v0,0.0,40.0,5.56420233463,0.128837008214,14,750,538
47,2,200,Centipede-v0,0.0,2232.0,248.524163569,0.222876875956,8,751,540
48,2,200,Bowling-v0,0.0,0.0,0.0,0.0,6,751,534
49,2,200,Atlantis-v0,0.0,600.0,6.5543071161,0.0205298931891,20,750,539
50,2,200,Freeway-v0,0.0,2.0,0.0760667903525,0.034632034632,10,751,532
51,2,200,Hero-v0,0.0,0.0,0.0,0.0,6,751,530
52,2,200,DoubleDunk-v0,-2.0,2.0,-0.022641509434,0.875471698113,38,751,519
53,2,200,Alien-v0,0.0,210.0,83.7764932563,0.644346284864,25,751,514
54,2,200,Boxing-v0,-19.0,1.0,-4.16536964981,0.813480328578,38,751,518
55,2,200,Hero-v0,0.0,0.0,0.0,0.0,6,751,516
56,2,200,DoubleDunk-v0,-2.0,0.0,-0.0813953488372,0.852713178295,6,751,522
57,2,200,Centipede-v0,0.0,2041.0,317.342911877,0.309146306618,12,751,518
58,2,200,Atlantis-v0,0.0,1200.0,6.94980694981,0.0105343438677,16,750,510
59,2,200,Alien-v0,0.0,210.0,87.7843137255,0.678991596639,25,751,497
60,2,200,Bowling-v0,0.0,0.0,0.0,0.0,6,751,507
61,2,200,Freeway-v0,0.0,2.0,0.165680473373,0.0753889984659,6,750,515
62,2,200,Boxing-v0,-19.0,2.0,-2.15922330097,0.903706639074,10,751,512
63,2,200,Frostbite-v0,0.0,80.0,6.03515625,0.131998697917,25,751,500
