tpgGen,hoursElapsed,envs,fitMin,fitMax,fitAvg,champSize,champUid,totalTeams,totalRootTeams
70,45.440903883245255,Alien-v0/Asteroids-v0/Atlantis-v0/BankHeist-v0/BattleZone-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.19314234577931635,0.03240562831968428,50,12150,554,438
71,46.03662457141611,Alien-v0/Asteroids-v0/Atlantis-v0/BankHeist-v0/BattleZone-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.19318984599444264,0.033332053893144906,50,12150,573,442
72,46.71341389695803,Alien-v0/Asteroids-v0/Atlantis-v0/BankHeist-v0/BattleZone-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.16822429906542058,0.031199310612375818,47,14448,570,451
73,47.32066096570757,Alien-v0/Asteroids-v0/Atlantis-v0/BankHeist-v0/BattleZone-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.19314234577931635,0.037103057854992696,47,14448,560,441
74,47.891211381488375,Alien-v0/Asteroids-v0/Atlantis-v0/BankHeist-v0/BattleZone-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.19337979094076657,0.03891570790145704,50,12150,564,436
75,48.50572756085131,Alien-v0/Asteroids-v0/Atlantis-v0/BankHeist-v0/BattleZone-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.19314234577931635,0.03691000253447429,47,14448,576,447
76,49.130571567018826,Alien-v0/Asteroids-v0/Atlantis-v0/BankHeist-v0/BattleZone-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.2405547641192884,0.03953436192418582,42,17898,558,440
77,49.743900567028255,Alien-v0/Asteroids-v0/Atlantis-v0/BankHeist-v0/BattleZone-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.24059946787219513,0.043161602635601,12,14596,556,434
78,50.330649157100254,Alien-v0/Asteroids-v0/Atlantis-v0/BankHeist-v0/BattleZone-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.19337979094076657,0.03992203491136538,42,17898,563,446
79,50.97387202693356,Alien-v0/Asteroids-v0/Atlantis-v0/BankHeist-v0/BattleZone-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.2406888595912986,0.038253020471580385,42,17898,553,437
80,51.58570006403658,Alien-v0/Asteroids-v0/Atlantis-v0/BankHeist-v0/BattleZone-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.24076929414672613,0.038992154701687924,42,17898,553,442
81,52.1919742493497,Alien-v0/Asteroids-v0/Atlantis-v0/BankHeist-v0/BattleZone-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.2406888595912986,0.03925979005070456,42,17898,551,436
82,52.81435554014312,Alien-v0/Asteroids-v0/Atlantis-v0/BankHeist-v0/BattleZone-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.24073354755935356,0.040749535001338454,21,19255,555,437
83,53.437523319191406,Alien-v0/Asteroids-v0/Atlantis-v0/BankHeist-v0/BattleZone-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.24046534082211782,0.04147629343694523,21,19255,561,442
84,54.07498043729199,Alien-v0/Asteroids-v0/Atlantis-v0/BankHeist-v0/BattleZone-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.24046534082211782,0.043182790897274365,21,19255,566,436
85,54.71118147909641,Alien-v0/Asteroids-v0/Atlantis-v0/BankHeist-v0/BattleZone-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.2406888595912986,0.042079348279796314,18,20090,561,440
86,55.31765682213836,Alien-v0/Asteroids-v0/Atlantis-v0/BankHeist-v0/BattleZone-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.24046534082211782,0.0435021479772977,40,20272,555,442
87,55.94650327391095,Alien-v0/Asteroids-v0/Atlantis-v0/BankHeist-v0/BattleZone-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.24064416636255548,0.04513604831588574,40,20272,573,436
