tpgGen,hoursElapsed,envName,tpgMin,tpgMax,tpgAvg,eliteSize,eliteUid
114,73.23450719455877,Atlantis-v0,1500.0,68033.33333333333,17332.872503840255,44,14582
114,73.33400059845712,BankHeist-v0,0.0,150.0,40.86021505376343,56,25010
114,73.42937274773915,BattleZone-v0,0.0,38000.0,5649.769585253456,50,25940
114,73.58447079347239,Bowling-v0,0.0,111.33333333333333,33.039938556067575,33,16507
114,73.67006073209974,Boxing-v0,-100.0,22.0,-36.14208909370202,42,21066
114,73.73035259558095,Centipede-v0,165.0,28474.0,5295.072964669736,11,13667
115,73.76809073706468,Alien-v0,0.0,696.6666666666666,139.22962962962967,6,8815
115,73.80700108832784,Asteroids-v0,90.0,5376.666666666667,968.4740740740737,17,15428
115,73.86544266720612,Atlantis-v0,1500.0,68033.33333333333,17637.333333333343,44,14582
115,73.97269329037931,BankHeist-v0,0.0,150.0,40.725925925925914,56,25010
115,74.0559551039007,BattleZone-v0,0.0,38000.0,5328.148148148143,50,25940
115,74.20454434679614,Bowling-v0,0.0,111.33333333333333,33.95259259259261,33,16507
115,74.28447727514637,Boxing-v0,-100.0,22.0,-36.804444444444435,42,21066
115,74.35022622591919,Centipede-v0,165.0,28474.0,5669.108148148153,11,13667
116,74.395138298538,Alien-v0,0.0,696.6666666666666,147.16186252771615,6,8815
116,74.43635677860843,Asteroids-v0,90.0,5376.666666666667,907.3170731707315,17,15428
116,74.49395537204212,Atlantis-v0,1500.0,68033.33333333333,16609.977827051007,44,14582
116,74.60955357306534,BankHeist-v0,0.0,150.0,41.11603843311158,56,25010
116,74.69112546159161,BattleZone-v0,0.0,38000.0,5617.886178861787,50,25940
116,74.83985339416398,Bowling-v0,0.0,111.33333333333333,33.711751662971174,33,16507
116,74.93410307268302,Boxing-v0,-100.0,22.0,-35.019216555801925,42,21066
116,74.9907486196359,Centipede-v0,165.0,28474.0,5484.844789356987,11,13667
117,75.03626640869511,Alien-v0,0.0,696.6666666666666,147.59689922480612,6,8815
117,75.07492399228944,Asteroids-v0,90.0,5376.666666666667,934.6666666666675,17,15428
117,75.12346459964911,Atlantis-v0,1500.0,68033.33333333333,17383.488372093023,44,14582
117,75.21891361739901,BankHeist-v0,0.0,150.0,43.06976744186044,56,25010
117,75.30317805939251,BattleZone-v0,0.0,38000.0,5979.069767441857,50,25940
117,75.43282955262396,Bowling-v0,0.0,111.33333333333333,32.92558139534886,33,16507
117,75.51994294457965,Boxing-v0,-100.0,22.0,-35.79844961240312,42,21066
117,75.57031701783339,Centipede-v0,165.0,28474.0,5376.411627906983,11,13667
118,75.61491916663117,Alien-v0,0.0,696.6666666666666,148.6349924585218,6,8815
118,75.65208398507701,Asteroids-v0,80.0,5376.666666666667,928.0693815987931,17,15428
118,75.70532490498489,Atlantis-v0,1500.0,68033.33333333333,16641.85520361992,44,14582
118,75.8217559978697,BankHeist-v0,0.0,150.0,43.15987933634994,56,25010
118,75.91578303727839,BattleZone-v0,0.0,38000.0,6108.59728506788,50,25940
118,76.04966682394345,Bowling-v0,0.0,111.33333333333333,33.6734539969834,33,16507
118,76.13989520457056,Boxing-v0,-100.0,22.0,-34.49321266968327,42,21066
118,76.19659422907564,Centipede-v0,163.33333333333334,28474.0,5397.927601809958,11,13667
119,76.24712459875478,Alien-v0,0.0,696.6666666666666,148.57471264367817,6,8815
119,76.2922028744883,Asteroids-v0,90.0,5376.666666666667,993.1800766283526,17,15428
119,76.34636159545846,Atlantis-v0,1500.0,68033.33333333333,16184.90421455939,44,14582
119,76.46476375831499,BankHeist-v0,0.0,150.0,43.164750957854395,56,25010
119,76.5538084024191,BattleZone-v0,0.0,38000.0,5408.429118773944,50,25940
119,76.7043381471104,Bowling-v0,0.0,111.33333333333333,35.144061302682005,33,16507
119,76.7966464902295,Boxing-v0,-100.0,22.0,-36.22988505747127,42,21066
